arm,pid,metric,n_logged_steps,mean,population_std,min,max,step1,step150,last50_mean
target,2524363,sign_weight/alfworld/mass_frac_neutral_off_task_silent,150,0.12156666666666666,0.012858417044445592,0.071,0.156,0.13,0.123,0.12364000000000001
target,2524363,sign_weight/alfworld/mass_frac_neutral_off_task_split,150,0.12878,0.010168493824882165,0.071,0.145,0.12,0.128,0.13184
target,2524363,sign_weight/alfworld/mass_frac_neutral_on_task_silent,150,0.6282933333333334,0.026596878680694026,0.58,0.79,0.616,0.629,0.6225
target,2524363,sign_weight/alfworld/n_candidates,150,7407776.933333334,3552974.020616709,3267560.0,25987220.0,7365480.0,7026360.0,6739980.8
target,2524363,sign_weight/alfworld/n_tokens,150,370388.8466666667,177648.70103083545,163378.0,1299361.0,368274.0,351318.0,336999.04
target,2524363,sign_weight/alfworld/target_entropy_delta,150,0.0031533333333333335,0.0006296736368063133,0.002,0.004,0.004,0.003,0.00316
target,2524363,sign_weight/alfworld/target_kl,150,0.00126,0.0004386342439892262,0.001,0.002,0.002,0.001,0.0013
target,2524363,sign_weight/alfworld/target_kl_ratio,150,0.17439333333333332,0.10603476767341717,0.002,0.38,0.003,0.354,0.28596
target,2524363,sign_weight/alfworld/target_tv,150,0.007599999999999999,0.0009451631252505215,0.005,0.01,0.009,0.008,0.00766
target,2524363,sign_weight/alfworld/teacher_coverage,150,0.9908066666666667,0.006865077486007639,0.948,0.997,0.981,0.994,0.99328
target,2524363,sign_weight/alfworld/teacher_kl,150,0.05634,0.1350900850050316,0.004,0.694,0.664,0.004,0.00498
target,2524363,sign_weight/deadzone_frac/alfworld,150,0.04224,0.001374433216517508,0.039,0.047,0.041,0.042,0.042
target,2524363,sign_weight/deadzone_frac/search,150,0.07224666666666667,0.0020130794541917334,0.069,0.086,0.076,0.072,0.07168
target,2524363,sign_weight/deadzone_frac/webshop,150,0.04688,0.0011995554732205321,0.045,0.056,0.048,0.047,0.04658
target,2524363,sign_weight/frac_agree_neg,150,0.04592666666666667,0.005566682634707637,0.028,0.062,0.044,0.047,0.046180000000000006
target,2524363,sign_weight/frac_agree_pos,150,0.19343333333333335,0.01742466323602522,0.154,0.315,0.238,0.193,0.18978
target,2524363,sign_weight/frac_conflict_on_neg,150,0.07897333333333334,0.013913037850240407,0.038,0.122,0.059,0.075,0.07972
target,2524363,sign_weight/frac_conflict_on_pos,150,0.05958666666666667,0.009508723480164002,0.025,0.079,0.069,0.059,0.0601
target,2524363,sign_weight/frac_neutral_off_task_silent,150,0.05396666666666667,0.0019779338265529063,0.051,0.071,0.059,0.054,0.053520000000000005
target,2524363,sign_weight/frac_neutral_off_task_split,150,0.5254333333333333,0.027830778325843183,0.449,0.638,0.49,0.529,0.5282
target,2524363,sign_weight/frac_neutral_on_task_silent,150,0.04259333333333334,0.001433395347495665,0.04,0.047,0.041,0.043,0.0424
target,2524363,sign_weight/inv_z,150,0.9912333333333333,0.0007608474807008892,0.99,0.994,0.991,0.991,0.9910800000000001
target,2524363,sign_weight/mass_frac_agree_neg,150,0.020613333333333334,0.002012582641505409,0.014,0.028,0.023,0.021,0.020659999999999998
target,2524363,sign_weight/mass_frac_agree_pos,150,0.06528666666666667,0.003585780559686026,0.043,0.071,0.068,0.065,0.06616000000000001
target,2524363,sign_weight/mass_frac_conflict_on_neg,150,0.00396,0.00025508168626278655,0.002,0.005,0.004,0.004,0.004
