source_commit,original_path,annotated_path,language,file_type,source_size_bytes,source_line_count,source_nonempty_line_count,source_sha256,changed_vs_master,git_status_vs_master,execution_relevance,production_status,annotation_mode,status,skip_reason,annotation_coverage,source_preservation,syntax_validation,baseline_test_relevance,notes,last_commit
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/gigpo_trainer/run_numberline.sh,docs/code_explanation/annotated/examples/gigpo_trainer/run_numberline.sh,shell,source,3075,72,68,0c7ca4aa8fb042a2556dec44f424bee053de8861c74536fa4755a3c474050739,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=10,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/gigpo_trainer/run_search.sh,docs/code_explanation/annotated/examples/gigpo_trainer/run_search.sh,shell,source,2899,72,67,744b942ba723242e5e25100ab5fdd35a7106cad452db43c1afd7b1840fb8909d,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=11,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/gigpo_trainer/run_sokoban.sh,docs/code_explanation/annotated/examples/gigpo_trainer/run_sokoban.sh,shell,source,3099,73,69,92792d9761eb8bc15b65d971c4971189006d5b1e26e39a9674d3a7d227571ce9,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=10,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/gigpo_trainer/run_sokoban_qwen3vl.sh,docs/code_explanation/annotated/examples/gigpo_trainer/run_sokoban_qwen3vl.sh,shell,source,2925,69,65,489db80fe75db5a784940730cf939b89913c13c333de3961d7f9970a2b8769f8,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=8,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/gigpo_trainer/run_webshop.sh,docs/code_explanation/annotated/examples/gigpo_trainer/run_webshop.sh,shell,source,3046,72,68,c5a77912ec0e962ef72fa9cfe2a4e6b35e9276e903940c3be1a31117d7934c48,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=11,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/gigpo_trainer/run_webshop_lora.sh,docs/code_explanation/annotated/examples/gigpo_trainer/run_webshop_lora.sh,shell,source,3077,72,68,619369514f23f98bf171e585d3efe2c89cbcb71c0ef697aa7e6c07c7a6cb45f6,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=10,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/gigpo_trainer/run_webshop_qwen3.sh,docs/code_explanation/annotated/examples/gigpo_trainer/run_webshop_qwen3.sh,shell,source,2913,69,65,9e5d7dfff32b48bee47b1bd87db79b1edc8c374c92a13df962029a5454aa3218,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=10,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/grpo_opsd_trainer/run_alfworld_3b.sh,docs/code_explanation/annotated/examples/grpo_opsd_trainer/run_alfworld_3b.sh,shell,source,3178,79,73,d5d9f127bbd85f5ba5b4fdea1a3c6ebb42ae765f0e432595241d5bf1f65edc50,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=14,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/grpo_opsd_trainer/run_alfworld_7b.sh,docs/code_explanation/annotated/examples/grpo_opsd_trainer/run_alfworld_7b.sh,shell,source,3178,79,73,5602e382f08699ed731e471da41e4b94d96ac564cb536be00dd377c6c50768a5,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=14,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/grpo_opsd_trainer/run_alfworld_qwen3.sh,docs/code_explanation/annotated/examples/grpo_opsd_trainer/run_alfworld_qwen3.sh,shell,source,3230,80,74,965dc686c31d55d6050c40ee870ed999e9d1b18785cb80a6a538bcb0e17fe947,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=14,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/grpo_opsd_trainer/run_search_3b.sh,docs/code_explanation/annotated/examples/grpo_opsd_trainer/run_search_3b.sh,shell,source,3100,76,70,25a2cdd20b71374fabb5436270451f5d3e3411e79892edb21c290b68a5c283a3,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=14,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/grpo_opsd_trainer/run_search_7b.sh,docs/code_explanation/annotated/examples/grpo_opsd_trainer/run_search_7b.sh,shell,source,3100,76,70,8e79a628e1855427469e59a5262e9e76c1e31f997c7ce437f7104333ad1d0e12,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=14,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/grpo_opsd_trainer/run_search_qwen3.sh,docs/code_explanation/annotated/examples/grpo_opsd_trainer/run_search_qwen3.sh,shell,source,3152,77,71,88fb0d8a1295ac045a540008f2a152f1c6e7e1de24948ba52b0cf647466e2573,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=14,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/grpo_opsd_trainer/run_webshop_3b.sh,docs/code_explanation/annotated/examples/grpo_opsd_trainer/run_webshop_3b.sh,shell,source,3123,79,72,c49f6359016a47d8138c056a1d22bd4ed520130a9bd3b8cf9e7c7deb356ce4fb,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=13,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/grpo_opsd_trainer/run_webshop_7b.sh,docs/code_explanation/annotated/examples/grpo_opsd_trainer/run_webshop_7b.sh,shell,source,3123,79,72,bef1d0da9b49db0d8cdab189590c117aca3c1520cf608ca03873c0c51c3220a5,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=13,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/grpo_opsd_trainer/run_webshop_qwen3.sh,docs/code_explanation/annotated/examples/grpo_opsd_trainer/run_webshop_qwen3.sh,shell,source,3175,80,73,e4c9c0e05f14ef1321b7de22663382dcae4db065687db65b3d6ae3f08d177c15,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=13,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/grpo_trainer/run_alfworld.sh,docs/code_explanation/annotated/examples/grpo_trainer/run_alfworld.sh,shell,source,3338,79,74,a5ce7f91b66e45fdfd202a0b135f2274174569c6ea4ac053d3dab32b9c6bad78,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=17,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/grpo_trainer/run_alfworld_7b.sh,docs/code_explanation/annotated/examples/grpo_trainer/run_alfworld_7b.sh,shell,source,3338,79,74,076f99999ecee279f102a695912523ad64444ad5639874403db559004ae654d1,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=17,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/grpo_trainer/run_alfworld_qwen3_1b.sh,docs/code_explanation/annotated/examples/grpo_trainer/run_alfworld_qwen3_1b.sh,shell,source,3072,76,72,dd7fec108250501fff4d0b773baaf69eaf612936874d09d3a96e2d36d11335ec,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=17,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/grpo_trainer/run_alfworld_qwen3_4b.sh,docs/code_explanation/annotated/examples/grpo_trainer/run_alfworld_qwen3_4b.sh,shell,source,3082,76,72,9ddd89eb25bb6ba594ad5ed18a6ad51d8f99efba51cf7c92b413c4d5cd8ba9a4,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=17,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/grpo_trainer/run_balckjack.sh,docs/code_explanation/annotated/examples/grpo_trainer/run_balckjack.sh,shell,source,2926,68,64,cde694322c84aaa2bda1a93c28fb5dba47fd10fa2b3dfbb26ff7cc84f22066d5,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=9,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/grpo_trainer/run_search.sh,docs/code_explanation/annotated/examples/grpo_trainer/run_search.sh,shell,source,4080,107,96,e1da133cc58090bbc7a1b4fb4fb8919c9fe40e887244fe5db740a6fd9b95ee39,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=41,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/grpo_trainer/run_search_7b.sh,docs/code_explanation/annotated/examples/grpo_trainer/run_search_7b.sh,shell,source,3156,78,72,f6b9dc9ec31993bc1e04d8243474367ac64ff0f2c31f3b1acb307db20f605858,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=21,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/grpo_trainer/run_search_qwen3_1b.sh,docs/code_explanation/annotated/examples/grpo_trainer/run_search_qwen3_1b.sh,shell,source,3208,79,73,6f7cd628f47458ea1d51ba9a0373240c3e5685d2f49a2e22d263596436d50ad7,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=21,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/grpo_trainer/run_search_serial.sh,docs/code_explanation/annotated/examples/grpo_trainer/run_search_serial.sh,shell,source,1512,47,39,cf0b9118a01dd4b87bd831294b813b6234c9c28e543ee500fddc11fa2d6e210d,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=31,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/grpo_trainer/run_sokoban.sh,docs/code_explanation/annotated/examples/grpo_trainer/run_sokoban.sh,shell,source,2943,69,65,a955594619e50ec84425148ef335098048f65d14a2c803600f6de19c3bf6b842,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=9,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/grpo_trainer/run_webshop.sh,docs/code_explanation/annotated/examples/grpo_trainer/run_webshop.sh,shell,source,3593,90,83,7bd0bfd1415e24eef4352364f7b14571e127dcc2cca226d9fc9b5cac3a8b5f50,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=26,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/grpo_trainer/run_webshop_8gpu.sh,docs/code_explanation/annotated/examples/grpo_trainer/run_webshop_8gpu.sh,shell,source,3593,90,83,23185640456d820fd0a1a788777cf33aa86796455ff24870da6f9c9068d2ff6d,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=26,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/grpo_trainer/run_webshop_qwen3_1b.sh,docs/code_explanation/annotated/examples/grpo_trainer/run_webshop_qwen3_1b.sh,shell,source,3408,88,82,c99202794e4383af053e9ddcb313835f6015e39e91ebdafcd6f4cdc7d54e671a,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=26,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/gspo_trainer/run_alfworld.sh,docs/code_explanation/annotated/examples/gspo_trainer/run_alfworld.sh,shell,source,3108,77,72,a5f271a2a28aaf8612affc124f09ef57a749ed4c57f19f269b19fe4d0424ae45,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=13,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/opd_trainer/expected_multitask_config.yaml,docs/code_explanation/annotated/examples/opd_trainer/expected_multitask_config.yaml,yaml,config,4988,104,96,ec664f82534c6fb419b18e02e94df99836a97206fbd94b20bd01868e630b7bf0,True,A,pure_opd_critical,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=67,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/opd_trainer/run_multitask_qwen3.sh,docs/code_explanation/annotated/examples/opd_trainer/run_multitask_qwen3.sh,shell,source,7954,150,145,83dc28aaa46d6b96e469b117622c36746e6277b00b32d270099e096c90f79492,True,A,pure_opd_critical,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=7,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/opsd_trainer/run_alfworld_3b.sh,docs/code_explanation/annotated/examples/opsd_trainer/run_alfworld_3b.sh,shell,source,3180,80,74,714eadeb9e3afa848a3d95a8601ebbc11fd930bd46ea49d3a9470ddfdd6de77d,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=14,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/opsd_trainer/run_alfworld_7b.sh,docs/code_explanation/annotated/examples/opsd_trainer/run_alfworld_7b.sh,shell,source,3180,80,74,625e1d00c453af0b3a6fec24b8de5734bd913915f581c4b03837585498889565,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=14,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/opsd_trainer/run_alfworld_qwen3.sh,docs/code_explanation/annotated/examples/opsd_trainer/run_alfworld_qwen3.sh,shell,source,3232,81,75,39acee89a304490280642404720c6b61374c98692b52b416a27c70a3681d4d6a,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=14,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/opsd_trainer/run_search_3b.sh,docs/code_explanation/annotated/examples/opsd_trainer/run_search_3b.sh,shell,source,3102,77,71,b6bb46cef79bc17c6f51245aa023bca19eba81eb681a75bba1549ea3ad80e649,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=14,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/opsd_trainer/run_search_7b.sh,docs/code_explanation/annotated/examples/opsd_trainer/run_search_7b.sh,shell,source,3102,77,71,ead6153a3be210de4d8ce3c6c9bffa5ec986e9c49fcd52307238857166250c42,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=14,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/opsd_trainer/run_search_qwen3.sh,docs/code_explanation/annotated/examples/opsd_trainer/run_search_qwen3.sh,shell,source,3154,78,72,4d8b130ecc00b31376def75636926777b3e68e34c4d4e16da8076d20a101e154,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=14,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/opsd_trainer/run_webshop_3b.sh,docs/code_explanation/annotated/examples/opsd_trainer/run_webshop_3b.sh,shell,source,3125,80,73,327909e135a918890250942e6c89f0fb88ba859fe99c0b14200d7a9553b0cfed,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=13,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/opsd_trainer/run_webshop_7b.sh,docs/code_explanation/annotated/examples/opsd_trainer/run_webshop_7b.sh,shell,source,3125,80,73,8ed26978aff973e6328d330bbc9b9cf0c536974b1d3be55a1d741eaeba5a6778,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=13,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/opsd_trainer/run_webshop_qwen3.sh,docs/code_explanation/annotated/examples/opsd_trainer/run_webshop_qwen3.sh,shell,source,3177,81,74,cae8c59077b33afcca9320e8c3f6f494d5aebc8e081f0a6ecc0256989e68be54,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=13,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/ppo_trainer/run_alfworld.sh,docs/code_explanation/annotated/examples/ppo_trainer/run_alfworld.sh,shell,source,3216,72,68,c74dfa867b1de1cd21b500ee7ad86ebf5d80d1c28da531226de5d2ca1103bc0f,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=8,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/ppo_trainer/run_webshop.sh,docs/code_explanation/annotated/examples/ppo_trainer/run_webshop.sh,shell,source,3202,73,68,29c785bf012b8427f451841aff84d7063981682fce8724af085907ca8ee16516,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=8,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/prompt_agent/gpt4o_alfworld.py,docs/code_explanation/annotated/examples/prompt_agent/gpt4o_alfworld.py,python,source,6628,180,154,45eccf1ad0572e9ea90b068dd24b47c48d1d1c1f3c20efbfcc8f379406a00935,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=97,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/prompt_agent/run_gpt4o_agent.sh,docs/code_explanation/annotated/examples/prompt_agent/run_gpt4o_agent.sh,shell,source,263,11,9,bbcb33e704fa49b5c764c1504412b156d95c71c770a66c97f1523e41672d08bd,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=8,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/ray/tutorial.ipynb,docs/code_explanation/annotated/examples/ray/tutorial.annotated.md,notebook,notebook,31443,961,961,8417090112f0ba228e7d6983f04e4a59d6083d01aba955aa723b585d57a719b6,False,,shared_training,production,notebook_markdown,completed,,1.0,passed_legacy_transition,not_applicable,indirect,source_encoding=utf-8; generated_explain_lines=52,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/rloo_trainer/run_alfworld.sh,docs/code_explanation/annotated/examples/rloo_trainer/run_alfworld.sh,shell,source,2770,65,61,d5756a70cd76aa91cd864f236cb1d3aeb17f12409964af193ea0ccb961e8b9b2,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=8,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/rloo_trainer/run_webshop.sh,docs/code_explanation/annotated/examples/rloo_trainer/run_webshop.sh,shell,source,2756,65,61,6d71d42eded19b68a6ccf2e29c0fa9a09043fcd187c6a06d5f53219020124d14,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=8,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/rlsd_trainer/run_alfworld_3b.sh,docs/code_explanation/annotated/examples/rlsd_trainer/run_alfworld_3b.sh,shell,source,3021,75,70,d568ee28ad08a9390a8013f578c4210c154b5b02cf3e2d4f87f08c615e4d24e0,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=11,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/rlsd_trainer/run_alfworld_7b.sh,docs/code_explanation/annotated/examples/rlsd_trainer/run_alfworld_7b.sh,shell,source,3021,75,70,ca8782b3dad78ff791ca6a49df496d3b153403f8ee99d3fb3c0003d4b0429ea3,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=11,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/rlsd_trainer/run_alfworld_qwen3.sh,docs/code_explanation/annotated/examples/rlsd_trainer/run_alfworld_qwen3.sh,shell,source,3073,76,71,869b1931bd5bc5924355958b7932c04d5345fd5a164230abd49bfc321a362a4f,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=11,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/rlsd_trainer/run_search_3b.sh,docs/code_explanation/annotated/examples/rlsd_trainer/run_search_3b.sh,shell,source,2943,72,67,685cfb620ddb8c468a7af8de53bf33dbd0773d01a90fe90fc5c5d98c2696f837,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=11,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/rlsd_trainer/run_search_7b.sh,docs/code_explanation/annotated/examples/rlsd_trainer/run_search_7b.sh,shell,source,2943,72,67,2b3e7f07c5ec7e079d7adfc36f258238f962a89345db95e25a61735f55e405ab,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=11,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/rlsd_trainer/run_search_qwen3.sh,docs/code_explanation/annotated/examples/rlsd_trainer/run_search_qwen3.sh,shell,source,2995,73,68,fdf0a7474c89c329b53b3a7760b8742ac4836bf21baf8655d0898403747cee9b,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=11,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/rlsd_trainer/run_webshop_3b.sh,docs/code_explanation/annotated/examples/rlsd_trainer/run_webshop_3b.sh,shell,source,2966,75,69,31bfd383d0df65bb5a98e01790ea676a83de3d3e4b117f6ad0d9a2fe283b0d5d,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=10,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/rlsd_trainer/run_webshop_7b.sh,docs/code_explanation/annotated/examples/rlsd_trainer/run_webshop_7b.sh,shell,source,2966,75,69,7c4044187eefd2ce7bd255201c8d6861a90e27d2ffae11dc67b9c56c4ee30e08,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=10,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/rlsd_trainer/run_webshop_qwen3.sh,docs/code_explanation/annotated/examples/rlsd_trainer/run_webshop_qwen3.sh,shell,source,3018,76,70,7e421a93bab4c4344275e7c4ccdbc1db076611fd68535e82d1c6d23d8c543984,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=10,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/sdar_trainer/run_alfworld_3b.sh,docs/code_explanation/annotated/examples/sdar_trainer/run_alfworld_3b.sh,shell,source,3109,79,73,772dedd36117b61cd34afbf44381a3892e704071d7c90c062d8a6ded80c79507,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=14,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/sdar_trainer/run_alfworld_7b.sh,docs/code_explanation/annotated/examples/sdar_trainer/run_alfworld_7b.sh,shell,source,3109,79,73,0d4e57cb9d78a46165cfaeedc6027d612d01663a7670e2e80036e03ff92377ea,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=14,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/sdar_trainer/run_alfworld_qwen3.sh,docs/code_explanation/annotated/examples/sdar_trainer/run_alfworld_qwen3.sh,shell,source,3233,79,74,93611aeddae2b98898168b35986ee51eefbef1ef0ca32ebb7a26b376a2075573,True,M,pure_opd_transitive,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=14,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/sdar_trainer/run_multitask_qwen3.sh,docs/code_explanation/annotated/examples/sdar_trainer/run_multitask_qwen3.sh,shell,source,11759,213,203,3d6937b29e2b238b93570dd7794b7e0ee074607ebd1e9e3bfcefa658da3434b2,True,A,pure_opd_transitive,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=39,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/sdar_trainer/run_search_3b.sh,docs/code_explanation/annotated/examples/sdar_trainer/run_search_3b.sh,shell,source,3031,76,70,ebfcb63c31baea1aeecb499c8b517913cadfb1a6e816dd256c31b2a183c0272f,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=14,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/sdar_trainer/run_search_7b.sh,docs/code_explanation/annotated/examples/sdar_trainer/run_search_7b.sh,shell,source,3031,76,70,5c578f4a957c08c667ce8aead4072265fadf3ac0b8c9572d02efdb59ceecdbbe,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=14,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/sdar_trainer/run_search_qwen3.sh,docs/code_explanation/annotated/examples/sdar_trainer/run_search_qwen3.sh,shell,source,3230,79,72,47d78bb1dad571ba0eeafaf3827c72b05334e0bd0ea44c9ba7b2c29034941e7c,True,M,pure_opd_transitive,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=14,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/sdar_trainer/run_webshop_3b.sh,docs/code_explanation/annotated/examples/sdar_trainer/run_webshop_3b.sh,shell,source,3054,79,72,089785a90f2b98897debe8bbc1c98b577efc09b70164c2d0218986d9fd3fd0c9,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=13,
10cacaf6fb2cd4eea971b06d3e73ada868b611f4,examples/sdar_trainer/run_webshop_7b.sh,docs/code_explanation/annotated/examples/sdar_trainer/run_webshop_7b.sh,shell,source,3054,79,72,276a6fc08b6bc84380eb37445d517ba7dc3b4ed58f52cb924ecfe56a7fdebaa0,False,,shared_training,production,source_mirror,completed,,1.0,passed_legacy_transition,passed,indirect,source_encoding=utf-8; generated_explain_lines=13,
